Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,86026,2023-10-09,-0.048288781,-0.02286873,-0.022681261,21,100
Market-Adjusted Model,86033,2023-10-09,-0.073809497,-0.050389435,-0.048201977,21,100
Market-Adjusted Model,86047,2023-10-09,-0.029924077,-0.003102449,-0.004316556,21,100
Market-Adjusted Model,86048,2023-10-09,-0.034558218,-0.007566269,-0.008950697,21,100
Market-Adjusted Model,86051,2023-10-09,-0.04255315,-0.014069589,-0.016945629,21,100
Market-Adjusted Model,86067,2023-10-09,-0.045470418,-0.01781637,-0.019862898,21,100
Market-Adjusted Model,86072,2023-10-09,-0.110139374,-0.088587854,-0.084531854,21,100
Market-Adjusted Model,86080,2023-10-09,-0.114457795,-0.082589205,-0.088850275,21,100
Market-Adjusted Model,86091,2023-10-09,-0.026779364,-0.00011862,-0.001171843,21,100
Market-Adjusted Model,86092,2023-10-09,-0.266172491,-0.270943369,-0.240564971,21,100
Market-Adjusted Model,86098,2023-10-09,-0.029411811,0.0030443598,-0.003804291,21,100
Market-Adjusted Model,86102,2023-10-09,-0.09790415,-0.075351739,-0.072296629,21,100
Market-Adjusted Model,86111,2023-10-09,-0.03184258,-0.004130134,-0.00623506,21,100
Market-Adjusted Model,86113,2023-10-09,-0.073170726,-0.035761395,-0.047563205,21,100
Market-Adjusted Model,86115,2023-10-09,0.1401330353,0.1636808254,0.1657405557,21,100
Market-Adjusted Model,86121,2023-10-09,0.0506421729,0.0764887472,0.0762496934,21,100
Market-Adjusted Model,86122,2023-10-09,-0.095930294,-0.069918111,-0.070322774,21,100
Market-Adjusted Model,86128,2023-10-09,-0.052364319,-0.021741489,-0.026756799,21,100
Market-Adjusted Model,86136,2023-10-09,-0.043083871,-0.016280387,-0.017476351,21,100
Market-Adjusted Model,86143,2023-10-09,-0.019980706,0.0063293439,0.0056268143,21,100
Market-Adjusted Model,86144,2023-10-09,-0.058684394,-0.034305673,-0.033076873,21,100
Market-Adjusted Model,86158,2023-10-09,-0.065938858,-0.041768458,-0.040331338,21,100
Market-Adjusted Model,86165,2023-10-09,-0.132723096,-0.10752911,-0.107115575,21,100
Market-Adjusted Model,86211,2023-10-09,0.1693875392,0.192610688,0.1949950596,21,100
Market-Adjusted Model,86222,2023-10-09,-0.039596291,-0.013864499,-0.01398877,21,100
Market-Adjusted Model,86223,2023-10-09,0.0054765073,0.0308167299,0.0310840278,21,100
Market-Adjusted Model,86228,2023-10-09,-0.009550641,0.0161127022,0.0160568796,21,100
Market-Adjusted Model,86233,2023-10-09,-0.050368992,-0.012518505,-0.024761471,21,100
Market-Adjusted Model,86242,2023-10-09,-0.095156646,-0.068496943,-0.069549126,21,100
Market-Adjusted Model,86287,2023-10-09,-0.004841008,0.0220550971,0.0207665128,21,100
Market-Adjusted Model,86288,2023-10-09,-0.061619236,-0.034691074,-0.036011716,21,100
Market-Adjusted Model,86290,2023-10-09,-0.032857143,0.0000991766,-0.007249623,21,100
Market-Adjusted Model,86302,2023-10-09,-0.025301209,0.0020613193,0.0003063112,21,100
Market-Adjusted Model,86339,2023-10-09,-0.058382286,-0.031367846,-0.032774765,21,100
Market-Adjusted Model,86349,2023-10-09,-0.072662167,-0.048176155,-0.047054646,21,100
Market-Adjusted Model,86356,2023-10-09,-0.06862979,-0.044050476,-0.043022269,21,100
Market-Adjusted Model,86369,2023-10-09,-0.026087639,0.0000220216,-0.000480118,21,100
Market-Adjusted Model,86372,2023-10-09,-0.014156097,0.0120965609,0.0114514232,21,100
Market-Adjusted Model,86382,2023-10-09,0.0028997368,0.0299889309,0.0285072572,21,100
Market-Adjusted Model,86384,2023-10-09,-0.015686312,0.0108921237,0.0099212082,21,100
Market-Adjusted Model,86408,2023-10-09,-0.099173569,-0.068970332,-0.073566048,21,100
Market-Adjusted Model,86432,2023-10-09,-0.061175105,-0.034379319,-0.035567585,21,100
Market-Adjusted Model,86444,2023-10-09,0.0718639489,0.1756688673,0.0974714694,21,100
Market-Adjusted Model,86449,2023-10-09,-0.049891585,-0.024693594,-0.024284065,21,100
Market-Adjusted Model,86451,2023-10-09,-0.022205085,0.0031847242,0.0034024359,21,100
Market-Adjusted Model,86452,2023-10-09,-0.0427716,-0.017873989,-0.017164079,21,100
Market-Adjusted Model,86453,2023-10-09,-0.056297758,-0.030852627,-0.030690238,21,100
Market-Adjusted Model,86454,2023-10-09,-0.005710385,0.0220730922,0.0198971353,21,100
Market-Adjusted Model,86455,2023-10-09,-0.04931669,-0.024492956,-0.023709169,21,100
Market-Adjusted Model,86456,2023-10-09,-0.034875755,-0.009236773,-0.009268234,21,100
Market-Adjusted Model,86457,2023-10-09,-0.001703052,0.0245730025,0.0239044683,21,100
Market-Adjusted Model,86458,2023-10-09,-0.090851631,-0.067184847,-0.065244111,21,100
Market-Adjusted Model,86474,2023-10-09,0.0708954517,0.1018421487,0.0965029721,21,100
Market-Adjusted Model,86489,2023-10-09,-0.127049195,-0.086689407,-0.101441675,21,100
Market-Adjusted Model,86526,2023-10-09,-0.092609513,-0.066989649,-0.067001993,21,100
Market-Adjusted Model,86536,2023-10-09,1.4193547916,0.9906392158,1.4449623121,21,100
Market-Adjusted Model,86544,2023-10-09,0.0066614447,0.0318542606,0.0322689651,21,100
Market-Adjusted Model,86547,2023-10-09,-0.022191381,0.0069584134,0.0034161391,21,100
Market-Adjusted Model,86552,2023-10-09,-0.036651483,-0.011635853,-0.011043963,21,100
Market-Adjusted Model,86556,2023-10-09,-0.052454361,-0.028260763,-0.02684684,21,100
Market-Adjusted Model,86563,2023-10-09,0.0091442264,0.0343411499,0.0347517469,21,100
Market-Adjusted Model,86572,2023-10-09,0.007378516,0.0333876041,0.0329860364,21,100
Market-Adjusted Model,86573,2023-10-09,-0.099999999,-0.075570776,-0.074392479,21,100
Market-Adjusted Model,86578,2023-10-09,-0.068607591,-0.043574958,-0.043000071,21,100
Market-Adjusted Model,86580,2023-10-09,0.0328045975,0.0629146297,0.058412118,21,100
Market-Adjusted Model,86581,2023-10-09,-0.412621327,-0.450507331,-0.387013807,21,100
Market-Adjusted Model,86594,2023-10-09,-0.025750217,0.0007355174,-0.000142697,21,100
Market-Adjusted Model,86719,2023-10-09,-0.016110912,0.0131109572,0.0094966084,21,100
Market-Adjusted Model,86728,2023-10-09,-0.194404551,-0.182852141,-0.168797031,21,100
Market-Adjusted Model,86745,2023-10-09,-0.350775189,-0.390650533,-0.325167669,21,100
Market-Adjusted Model,86754,2023-10-09,-0.058886145,-0.034887227,-0.033278624,21,100
Market-Adjusted Model,86755,2023-10-09,-0.006258529,0.0199560255,0.0193489919,21,100
Market-Adjusted Model,86776,2023-10-09,-0.056242974,-0.028441187,-0.030635453,21,100
Market-Adjusted Model,86778,2023-10-09,-0.134690467,-0.114719714,-0.109082947,21,100
Market-Adjusted Model,86783,2023-10-09,-0.079345899,-0.054384048,-0.053738379,21,100
Market-Adjusted Model,86799,2023-10-09,0.0646369617,0.0908992801,0.0902444822,21,100
Market-Adjusted Model,86810,2023-10-09,-0.130394002,-0.109322049,-0.104786481,21,100
Market-Adjusted Model,86812,2023-10-09,-0.009433956,0.0212545039,0.016173564,21,100
Market-Adjusted Model,86814,2023-10-09,-0.003244965,0.0262556235,0.0223625554,21,100
Market-Adjusted Model,86818,2023-10-09,-0.052858859,-0.027136912,-0.027251339,21,100
Market-Adjusted Model,86819,2023-10-09,-0.029126242,0.0041033815,-0.003518721,21,100
Market-Adjusted Model,86820,2023-10-09,-0.114052947,-0.090112148,-0.088445426,21,100
Market-Adjusted Model,86822,2023-10-09,-0.13771712,-0.115290696,-0.1121096,21,100
Market-Adjusted Model,86827,2023-10-09,-0.065794683,-0.04070748,-0.040187162,21,100
Market-Adjusted Model,86868,2023-10-09,-0.087437896,-0.064438956,-0.061830376,21,100
Market-Adjusted Model,86869,2023-10-09,-0.023538959,0.0035574467,0.0020685614,21,100
Market-Adjusted Model,86870,2023-10-09,-0.080667038,-0.058154496,-0.055059518,21,100
Market-Adjusted Model,86871,2023-10-09,-0.064143764,-0.040431747,-0.038536244,21,100
Market-Adjusted Model,86872,2023-10-09,-0.060160912,-0.036224617,-0.034553391,21,100
Market-Adjusted Model,86876,2023-10-09,-0.144488257,-0.123050203,-0.118880737,21,100
Market-Adjusted Model,86887,2023-10-09,0.0112044923,0.0387507813,0.0368120128,21,100
Market-Adjusted Model,86889,2023-10-09,-0.087412152,-0.047287692,-0.061804632,21,100
Market-Adjusted Model,86896,2023-10-09,-0.022872608,0.0046808482,0.0027349128,21,100
Market-Adjusted Model,86916,2023-10-09,0.0626222495,0.0909079155,0.0882297699,21,100
Market-Adjusted Model,86929,2023-10-09,-0.215628083,-0.210222364,-0.190020563,21,100
Market-Adjusted Model,86942,2023-10-09,-0.128689074,-0.087676529,-0.103081554,21,100
Market-Adjusted Model,86949,2023-10-09,0.007764931,0.0351422996,0.0333724515,21,100
Market-Adjusted Model,86964,2023-10-09,-0.077146131,-0.052955224,-0.051538611,21,100
Market-Adjusted Model,86965,2023-10-09,-0.071386488,-0.046853516,-0.045778968,21,100
Market-Adjusted Model,86979,2023-10-09,-0.106337313,-0.085282969,-0.080729793,21,100
Market-Adjusted Model,86990,2023-10-09,-0.099526033,-0.074942986,-0.073918513,21,100
Market-Adjusted Model,86996,2023-10-09,-0.039331729,-0.01191346,-0.013724209,21,100
Market-Adjusted Model,87006,2023-10-09,0.0062850438,0.0342091202,0.0318925642,21,100
Market-Adjusted Model,87014,2023-10-09,-0.024146935,0.0027381478,0.0014605854,21,100
Market-Adjusted Model,87016,2023-10-09,7.7443079E-9,0.0733527034,0.0256075282,21,100
Market-Adjusted Model,87033,2023-10-09,-0.046788121,-0.020807915,-0.0211806,21,100
Market-Adjusted Model,87034,2023-10-09,-0.065981285,-0.038341605,-0.040373765,21,100
Market-Adjusted Model,87043,2023-10-09,-0.273987077,-0.262975457,-0.248379557,21,100
Market-Adjusted Model,87053,2023-10-09,-0.323420062,-0.336866043,-0.297812542,21,100
Market-Adjusted Model,87055,2023-10-09,-0.011278484,0.0150577953,0.0143290363,21,100
Market-Adjusted Model,87056,2023-10-09,-0.042422907,-0.015675318,-0.016815386,21,100
Market-Adjusted Model,87067,2023-10-09,-0.005034448,0.0222705888,0.0205730729,21,100
Market-Adjusted Model,87069,2023-10-09,-0.078431338,-0.050879677,-0.052823818,21,100
Market-Adjusted Model,87075,2023-10-09,-0.080468409,-0.055901766,-0.054860888,21,100
Market-Adjusted Model,87077,2023-10-09,-0.07505471,-0.048278615,-0.04944719,21,100
Market-Adjusted Model,87078,2023-10-09,0.0554674982,0.0809583212,0.0810750186,21,100
Market-Adjusted Model,87084,2023-10-09,-0.136598884,-0.100223535,-0.110991363,21,100
Market-Adjusted Model,87086,2023-10-09,-0.094210132,-0.069094547,-0.068602611,21,100
Market-Adjusted Model,87114,2023-10-09,0.0112612716,0.0402756951,0.0368687921,21,100
Market-Adjusted Model,87121,2023-10-09,0.06779665,0.1044440441,0.0934041704,21,100
Market-Adjusted Model,87128,2023-10-09,-0.17944653,-0.168623396,-0.15383901,21,100
Market-Adjusted Model,87137,2023-10-09,0.0240394687,0.0557874173,0.0496469891,21,100
Market-Adjusted Model,87162,2023-10-09,0.110942251,0.1362320802,0.1365497715,21,100
Market-Adjusted Model,87179,2023-10-09,-0.215538859,-0.19780048,-0.189931338,21,100
Market-Adjusted Model,87198,2023-10-09,0.092343467,0.1167521667,0.1179509875,21,100
Market-Adjusted Model,87204,2023-10-09,-0.110778415,-0.083286484,-0.085170894,21,100
Market-Adjusted Model,87212,2023-10-09,-0.075501597,-0.051220986,-0.049894077,21,100
Market-Adjusted Model,87227,2023-10-09,-0.003284066,0.0284988715,0.022323454,21,100
Market-Adjusted Model,87251,2023-10-09,-0.049632321,-0.024109568,-0.0240248,21,100
Market-Adjusted Model,87267,2023-10-09,-0.068732007,-0.044366447,-0.043124487,21,100
Market-Adjusted Model,87268,2023-10-09,0.0046644824,-0.006488605,-0.008271325,17,100
Market-Adjusted Model,87269,2023-10-09,0.0099107477,0.0362915079,0.0355182681,21,100
Market-Adjusted Model,87280,2023-10-09,-0.070707063,-0.045949098,-0.045099543,21,100
Market-Adjusted Model,87289,2023-10-09,-0.231260911,-0.222148753,-0.205653391,21,100
Market-Adjusted Model,87293,2023-10-09,0.0401069765,0.070005535,0.0657144969,21,100
Market-Adjusted Model,87299,2023-10-09,-0.037842861,-0.012347379,-0.01223534,21,100
Market-Adjusted Model,87302,2023-10-09,0.5365344871,0.5446331642,0.5621420076,21,100
Market-Adjusted Model,87318,2023-10-09,-0.132739007,-0.111438523,-0.107131487,21,100
Market-Adjusted Model,87321,2023-10-09,0.0271318575,0.0633843351,0.052739378,21,100
Market-Adjusted Model,87337,2023-10-09,-0.208613692,-0.181957513,-0.183006172,21,100
Market-Adjusted Model,87344,2023-10-09,-0.099415241,-0.06174236,-0.073807721,21,100
Market-Adjusted Model,87356,2023-10-09,-0.059076318,-0.032400862,-0.033468798,21,100
Market-Adjusted Model,87361,2023-10-09,0.6285715456,0.6023308063,0.6541790661,21,100
Market-Adjusted Model,87364,2023-10-09,0.1160610516,0.1450553838,0.1416685721,21,100
Market-Adjusted Model,87394,2023-10-09,-0.036164075,-0.009785267,-0.010556554,21,100
Market-Adjusted Model,87404,2023-10-09,-0.140776684,-0.116025329,-0.115169164,21,100
Market-Adjusted Model,87426,2023-10-09,-0.076655024,-0.044204207,-0.051047504,21,100
Market-Adjusted Model,87430,2023-10-09,0.1965156507,0.2132677527,0.2221231711,21,100
Market-Adjusted Model,87432,2023-10-09,-0.016588926,0.0105781079,0.0090185947,21,100
Market-Adjusted Model,87437,2023-10-09,0.0054854687,0.049306946,0.0310929892,21,100
Market-Adjusted Model,87439,2023-10-09,-0.22821579,-0.226263926,-0.202608269,21,100
Market-Adjusted Model,87444,2023-10-09,-0.109904264,-0.088695044,-0.084296744,21,100
Market-Adjusted Model,87445,2023-10-09,-0.078563264,-0.055024913,-0.052955743,21,100
Market-Adjusted Model,87447,2023-10-09,-0.036545684,-0.010924159,-0.010938163,21,100
Market-Adjusted Model,87471,2023-10-09,0.0401338063,0.0756226024,0.0657413268,21,100
Market-Adjusted Model,87476,2023-10-09,-0.068890114,-0.043976005,-0.043282594,21,100
Market-Adjusted Model,87487,2023-10-09,0.1250000245,0.1487847078,0.1506075449,21,100
Market-Adjusted Model,87501,2023-10-09,-0.056541042,-0.031741718,-0.030933522,21,100
Market-Adjusted Model,87505,2023-10-09,-0.105511825,-0.083895065,-0.079904305,21,100
Market-Adjusted Model,87508,2023-10-09,0.0484928232,0.0784598515,0.0741003436,21,100
Market-Adjusted Model,87510,2023-10-09,0.0094212886,0.0345985489,0.0350288091,21,100
Market-Adjusted Model,87532,2023-10-09,-0.111607141,-0.086565851,-0.085999621,21,100
Market-Adjusted Model,87533,2023-10-09,-0.255494531,-0.24050552,-0.229887011,21,100
Market-Adjusted Model,87541,2023-10-09,-0.030323387,-0.003901986,-0.004715867,21,100
Market-Adjusted Model,87583,2023-10-09,-0.258389782,-0.251751934,-0.232782262,21,100
Market-Adjusted Model,87589,2023-10-09,-0.235955029,-0.22520766,-0.210347509,21,100
Market-Adjusted Model,87608,2023-10-09,-0.018115923,0.0084187274,0.0074915976,21,100
Market-Adjusted Model,87614,2023-10-09,-0.111821128,-0.090280444,-0.086213608,21,100
Market-Adjusted Model,87656,2023-10-09,0.0527704662,0.0906852722,0.0783779867,21,100
Market-Adjusted Model,87657,2023-10-09,-0.008756827,0.0179508755,0.0168506934,21,100
Market-Adjusted Model,87658,2023-10-09,0.0558375098,0.0417606445,0.0429017027,17,100
Market-Adjusted Model,87659,2023-10-09,-0.092986628,-0.070992748,-0.067379107,21,100
Market-Adjusted Model,87662,2023-10-09,-0.013140571,0.0128033567,0.0124669494,21,100
Market-Adjusted Model,87666,2023-10-09,-0.075934087,-0.051908784,-0.050326566,21,100
Market-Adjusted Model,87717,2023-10-09,-0.001843622,0.0250179468,0.0237638987,21,100
Market-Adjusted Model,87725,2023-10-09,-0.111888072,-0.085721721,-0.086280551,21,100
Market-Adjusted Model,87753,2023-10-09,0.246951281,0.2621075656,0.2725588014,21,100
Market-Adjusted Model,87759,2023-10-09,-0.130434756,-0.06823258,-0.104827236,21,100
Market-Adjusted Model,87812,2023-10-09,-0.127739438,-0.107222925,-0.102131918,21,100
Market-Adjusted Model,87825,2023-10-09,0.0919881806,0.1229562322,0.1175957011,21,100
Market-Adjusted Model,87832,2023-10-09,-0.014446787,0.012547036,0.0111607333,21,100
Market-Adjusted Model,87842,2023-10-09,-0.092052104,-0.068738356,-0.066444584,21,100
Market-Adjusted Model,87952,2023-10-09,0.0539765411,0.0822478708,0.0795840616,21,100
Market-Adjusted Model,88031,2023-10-09,-0.077402815,-0.051219649,-0.051795294,21,100
Market-Adjusted Model,88159,2023-10-09,-0.103817484,-0.077833368,-0.078209963,21,100
Market-Adjusted Model,88167,2023-10-09,0.0373522897,0.0627582202,0.0629598101,21,100
Market-Adjusted Model,88173,2023-10-09,0.0186915768,0.0924750078,0.0442990973,21,100
Market-Adjusted Model,88174,2023-10-09,-0.433408559,-0.523050088,-0.407801039,21,100
Market-Adjusted Model,88177,2023-10-09,0.274401448,0.3103629922,0.3000089684,21,100
Market-Adjusted Model,88181,2023-10-09,-0.124589531,-0.102023758,-0.098982011,21,100
Market-Adjusted Model,88182,2023-10-09,-0.108730385,-0.08363722,-0.083122865,21,100
Market-Adjusted Model,88183,2023-10-09,-0.069925691,-0.044260237,-0.04431817,21,100
Market-Adjusted Model,88195,2023-10-09,-0.369669476,-0.389600298,-0.344061955,21,100
Market-Adjusted Model,88197,2023-10-09,0.023211019,0.0506647077,0.0488185395,21,100
Market-Adjusted Model,88203,2023-10-09,-0.189359815,-0.177805004,-0.163752294,21,100
Market-Adjusted Model,88208,2023-10-09,-0.047619004,-0.009028627,-0.022011483,21,100
Market-Adjusted Model,88214,2023-10-09,-0.060690766,-0.036228151,-0.035083245,21,100
Market-Adjusted Model,88215,2023-10-09,-0.022928856,0.0026482341,0.0026786643,21,100
Market-Adjusted Model,88216,2023-10-09,-0.013612571,0.0121632466,0.0119949495,21,100
Market-Adjusted Model,88217,2023-10-09,-0.035741979,-0.010502742,-0.010134458,21,100
Market-Adjusted Model,88218,2023-10-09,-0.049288407,-0.02391648,-0.023680887,21,100
Market-Adjusted Model,88219,2023-10-09,-0.0455884,-0.020804273,-0.019980879,21,100
Market-Adjusted Model,88220,2023-10-09,-0.005477245,0.0207292933,0.020130275,21,100
Market-Adjusted Model,88221,2023-10-09,-0.024722266,0.0008590751,0.0008852548,21,100
Market-Adjusted Model,88222,2023-10-09,-0.061444934,-0.036700969,-0.035837414,21,100
Market-Adjusted Model,88223,2023-10-09,-0.027145355,-0.001597875,-0.001537835,21,100
Market-Adjusted Model,88224,2023-10-09,-0.050972799,-0.026234618,-0.025365279,21,100
Market-Adjusted Model,88225,2023-10-09,0.0043888896,0.0308730589,0.02999641,21,100
Market-Adjusted Model,88228,2023-10-09,-0.052348792,-0.027549362,-0.026741272,21,100
Market-Adjusted Model,88229,2023-10-09,-0.053143371,-0.02792065,-0.02753585,21,100
Market-Adjusted Model,88233,2023-10-09,-0.012132483,0.0141482196,0.0134750378,21,100
Market-Adjusted Model,88240,2023-10-09,-0.37199998,-0.422478778,-0.34639246,21,100
Market-Adjusted Model,88260,2023-10-09,0.0707964939,0.1036209129,0.0964040143,21,100
Market-Adjusted Model,88264,2023-10-09,-0.270370374,-0.268934919,-0.244762853,21,100
Market-Adjusted Model,88280,2023-10-09,-0.034570429,-0.005669799,-0.008962908,21,100
Market-Adjusted Model,88281,2023-10-09,-0.092024824,-0.068844697,-0.066417303,21,100
Market-Adjusted Model,88284,2023-10-09,-0.093525181,-0.061279112,-0.06791766,21,100
Market-Adjusted Model,88287,2023-10-09,0.2577319759,0.2973763707,0.2833394964,21,100
Market-Adjusted Model,88290,2023-10-09,-0.013199106,0.0128672841,0.0124084144,21,100
Market-Adjusted Model,88291,2023-10-09,-0.037357942,-0.011680282,-0.011750422,21,100
Market-Adjusted Model,88292,2023-10-09,-0.083126794,-0.059129455,-0.057519273,21,100
Market-Adjusted Model,88294,2023-10-09,-0.065990566,-0.041329886,-0.040383046,21,100
Market-Adjusted Model,88295,2023-10-09,-0.040427898,-0.015076404,-0.014820378,21,100
Market-Adjusted Model,88296,2023-10-09,-0.024701899,0.000650732,0.0009056215,21,100
Market-Adjusted Model,88297,2023-10-09,-0.055314872,-0.030638565,-0.029707352,21,100
Market-Adjusted Model,88298,2023-10-09,-0.004500827,0.0232800919,0.0211066933,21,100
Market-Adjusted Model,88299,2023-10-09,-0.05042064,-0.025802533,-0.02481312,21,100
Market-Adjusted Model,88301,2023-10-09,-0.051809202,-0.026718681,-0.026201681,21,100
